ID,Car MakeID,Car Make,Car ModelID,Car Model,YearID,Year,Mileage,Price,Fuel TypeID,Fuel Type,ColorID,Color,TransmissionID,Transmission,Options/FeaturesID,Options/Features,ConditionID,Condition,Accident,AccidentID
8690,26,Tesla,76,Model X,6,2016,90051,23276.04,2,Gasoline,5,Orange,0,Automatic,456,"GPS, Sunroof, Heated Seats",1,New,Yes,1
8691,10,Ford,44,Explorer,2,2012,98697,27255.816,3,Hybrid,9,Yellow,0,Automatic,111,"Backup Camera, Remote Start, GPS",0,Like New,Yes,1
8692,18,Mazda,72,Mazda3,11,2021,134061,9843.088,3,Hybrid,0,Black,0,Automatic,27,"Backup Camera, GPS",1,New,Yes,1
8693,7,Chrysler,38,Dodge Durango,7,2017,113605,25212.64,2,Gasoline,9,Yellow,1,Manual,943,Sunroof,2,Used,Yes,1
8694,14,Kia,100,Sorento,12,2022,120369,25610.992,3,Hybrid,0,Black,0,Automatic,524,"Heated Seats, GPS",0,Like New,Yes,1
8695,20,Mercedes,95,S-Class,2,2012,29198,6018.064,3,Hybrid,0,Black,1,Manual,943,Sunroof,2,Used,Yes,1
8696,18,Mazda,67,MX-5 Miata,4,2014,87604,27974.928,3,Hybrid,4,Green,0,Automatic,425,"GPS, Remote Start, Bluetooth",1,New,Yes,1
8697,10,Ford,45,F-150,1,2011,118953,18337.44,2,Gasoline,9,Yellow,1,Manual,1,"Backup Camera, Bluetooth",2,Used,No,0
8698,1,Audi,12,A6,0,2010,116024,7081.512,0,Diesel,1,Blue,0,Automatic,378,"GPS, Heated Seats, Leather Seats",0,Like New,Yes,1
8699,27,Toyota,29,Corolla,8,2018,130235,19992.36,2,Gasoline,8,White,1,Manual,943,Sunroof,0,Like New,Yes,1
8700,12,Hyundai,108,Tucson,0,2010,114489,29978.584,2,Gasoline,8,White,0,Automatic,850,"Remote Start, GPS, Heated Seats",0,Like New,Yes,1
8701,7,Chrysler,113,Voyager,2,2012,113653,11725.152,3,Hybrid,8,White,1,Manual,826,"Remote Start, Bluetooth, Heated Seats, GPS",1,New,Yes,1
8702,9,Fiat,84,Panda,9,2019,134808,11556.672,3,Hybrid,1,Blue,1,Manual,996,"Sunroof, GPS",1,New,Yes,1
8703,20,Mercedes,95,S-Class,6,2016,129911,35802.608,0,Diesel,7,Silver,0,Automatic,471,Heated Seats,2,Used,Yes,1
8704,6,Chevy,69,Malibu,12,2022,13229,34713.696,1,Electric,7,Silver,0,Automatic,506,"Heated Seats, Bluetooth, GPS, Leather Seats",2,Used,Yes,1
8705,22,Nissan,97,Sentra,6,2016,62355,13725.65,1,Electric,9,Yellow,1,Manual,733,"Leather Seats, Remote Start",2,Used,No,0
8706,2,BMW,114,X3,9,2019,112357,17190.064,0,Diesel,5,Orange,0,Automatic,770,"Leather Seats, Sunroof, GPS",2,Used,Yes,1
8707,27,Toyota,23,Camry,8,2018,109261,20689.072,1,Electric,1,Blue,1,Manual,158,"Bluetooth, Backup Camera",2,Used,Yes,1
8708,14,Kia,79,Optima,9,2019,33009,28662.512,2,Gasoline,4,Green,0,Automatic,85,"Backup Camera, Leather Seats, GPS",1,New,Yes,1
8709,13,Jaguar,60,I-Pace,12,2022,65622,29082.512,2,Gasoline,4,Green,0,Automatic,984,"Sunroof, Bluetooth, Heated Seats, Leather Seats",2,Used,Yes,1
8710,27,Toyota,103,Tacoma,5,2015,99153,23118.72,1,Electric,5,Orange,1,Manual,393,"GPS, Leather Seats",2,Used,Yes,1
8711,6,Chevy,69,Malibu,0,2010,72955,39569.352,0,Diesel,7,Silver,0,Automatic,372,"GPS, Heated Seats, Backup Camera, Sunroof",2,Used,Yes,1
8712,16,Land Rover,35,Defender,2,2012,45571,39438.344,1,Electric,5,Orange,0,Automatic,576,"Heated Seats, Remote Start",0,Like New,Yes,1
8713,25,Subaru,61,Impreza,1,2011,24656,29389.424,0,Diesel,6,Red,1,Manual,157,Bluetooth,0,Like New,Yes,1
8714,23,Porsche,8,911,3,2013,66134,44501.86,2,Gasoline,6,Red,1,Manual,1075,"Sunroof, Remote Start, Backup Camera",0,Like New,No,0
8715,9,Fiat,37,Doblo,5,2015,81782,18239.472,2,Gasoline,1,Blue,0,Automatic,1074,"Sunroof, Remote Start",1,New,Yes,1
8716,18,Mazda,73,Mazda6,9,2019,122933,37810.6,1,Electric,1,Blue,0,Automatic,110,"Backup Camera, Remote Start, Bluetooth, Sunroof",2,Used,Yes,1
8717,9,Fiat,4,500,8,2018,81518,43404.46,1,Electric,5,Orange,1,Manual,228,"Bluetooth, Heated Seats, Remote Start, GPS",0,Like New,No,0
8718,5,Chevrolet,98,Silverado,10,2020,43506,7207.072,2,Gasoline,3,Gray,0,Automatic,597,"Heated Seats, Remote Start, Sunroof",0,Like New,Yes,1
8719,22,Nissan,64,Leaf,2,2012,44098,8715.04,2,Gasoline,5,Orange,1,Manual,75,"Backup Camera, Heated Seats, Sunroof, Bluetooth",0,Like New,Yes,1
8720,14,Kia,101,Soul,4,2014,104886,35885.368,3,Hybrid,8,White,0,Automatic,147,"Backup Camera, Sunroof, Leather Seats",0,Like New,Yes,1
8721,16,Land Rover,111,Velar,2,2012,81941,27983.592,3,Hybrid,1,Blue,1,Manual,110,"Backup Camera, Remote Start, Bluetooth, Sunroof",0,Like New,Yes,1
8722,12,Hyundai,40,Elantra,8,2018,140292,8840.472,1,Electric,4,Green,0,Automatic,613,"Heated Seats, Sunroof, GPS",1,New,Yes,1
8723,10,Ford,44,Explorer,3,2013,30421,7892.14,0,Diesel,8,White,1,Manual,367,"GPS, Heated Seats",1,New,No,0
8724,13,Jaguar,46,F-Type,5,2015,34515,15179.15,0,Diesel,9,Yellow,1,Manual,799,"Remote Start, Backup Camera, Heated Seats, Bluetooth",2,Used,No,0
8725,2,BMW,114,X3,0,2010,130820,34274.624,3,Hybrid,1,Blue,1,Manual,943,Sunroof,0,Like New,Yes,1
8726,16,Land Rover,93,Range Rover,10,2020,68467,18110.072,3,Hybrid,9,Yellow,0,Automatic,0,Backup Camera,1,New,Yes,1
8727,14,Kia,79,Optima,2,2012,114038,17553.84,2,Gasoline,5,Orange,1,Manual,497,"Heated Seats, Backup Camera, Sunroof, Remote Start",1,New,No,0
8728,2,BMW,3,5 Series,9,2019,49356,38756.312,2,Gasoline,4,Green,1,Manual,839,"Remote Start, GPS",1,New,Yes,1
8729,6,Chevy,22,Camaro,8,2018,33927,27299.992,2,Gasoline,4,Green,1,Manual,503,"Heated Seats, Bluetooth, Backup Camera, Sunroof",2,Used,Yes,1
8730,27,Toyota,29,Corolla,12,2022,62042,9448.192,0,Diesel,3,Gray,1,Manual,46,"Backup Camera, GPS, Remote Start, Leather Seats",2,Used,Yes,1
8731,22,Nissan,97,Sentra,0,2010,143257,4315.232,1,Electric,8,White,1,Manual,786,Remote Start,1,New,Yes,1
8732,26,Tesla,76,Model X,12,2022,70494,14453.216,0,Diesel,1,Blue,0,Automatic,367,"GPS, Heated Seats",0,Like New,Yes,1
8733,1,Audi,11,A4,12,2022,52777,11424.496,2,Gasoline,1,Blue,0,Automatic,0,Backup Camera,2,Used,Yes,1
8734,20,Mercedes,9,A-Class,4,2014,36842,12212.272,0,Diesel,4,Green,1,Manual,315,"GPS, Backup Camera",1,New,Yes,1
8735,5,Chevrolet,69,Malibu,7,2017,27985,5597.432,0,Diesel,4,Green,0,Automatic,628,Leather Seats,2,Used,Yes,1
8736,18,Mazda,21,CX-9,12,2022,90452,26998.336,0,Diesel,4,Green,0,Automatic,22,"Backup Camera, Bluetooth, Sunroof",0,Like New,Yes,1
8737,1,Audi,89,Q5,8,2018,121052,35845.28,2,Gasoline,9,Yellow,1,Manual,667,"Leather Seats, Bluetooth, Heated Seats, Backup Camera",1,New,Yes,1
8738,5,Chevrolet,98,Silverado,12,2022,31394,8082.752,0,Diesel,5,Orange,0,Automatic,851,"Remote Start, GPS, Heated Seats, Backup Camera",1,New,Yes,1
8739,7,Chrysler,38,Dodge Durango,3,2013,35529,37074.568,0,Diesel,3,Gray,0,Automatic,157,Bluetooth,2,Used,Yes,1
8740,20,Mercedes,18,C-Class,6,2016,31586,4082.136,1,Electric,1,Blue,0,Automatic,419,"GPS, Remote Start",1,New,Yes,1
8741,28,Volkswagen,16,Beetle,7,2017,64722,16646.12,1,Electric,4,Green,0,Automatic,425,"GPS, Remote Start, Bluetooth",0,Like New,Yes,1
8742,1,Audi,10,A3,10,2020,37648,18327.17,0,Diesel,7,Silver,1,Manual,845,"Remote Start, GPS, Bluetooth",1,New,No,0
8743,22,Nissan,14,Altima,8,2018,68088,16311.552,0,Diesel,6,Red,0,Automatic,943,Sunroof,0,Like New,Yes,1
8744,22,Nissan,64,Leaf,8,2018,132491,18965.112,1,Electric,4,Green,1,Manual,899,"Remote Start, Leather Seats, Bluetooth, GPS",0,Like New,Yes,1
8745,28,Volkswagen,85,Passat,9,2019,61893,30629.864,2,Gasoline,2,Brown,0,Automatic,236,"Bluetooth, Leather Seats",2,Used,Yes,1
8746,2,BMW,0,3 Series,11,2021,10968,21736.904,2,Gasoline,8,White,0,Automatic,1064,"Sunroof, Leather Seats, Heated Seats",0,Like New,Yes,1
8747,18,Mazda,20,CX-5,5,2015,73849,26338.064,1,Electric,6,Red,0,Automatic,157,Bluetooth,0,Like New,Yes,1
8748,6,Chevy,22,Camaro,8,2018,119153,13320.656,2,Gasoline,4,Green,0,Automatic,157,Bluetooth,0,Like New,Yes,1
8749,2,BMW,115,X5,2,2012,127589,39786.24,1,Electric,0,Black,1,Manual,681,"Leather Seats, GPS",0,Like New,Yes,1
8750,1,Audi,11,A4,8,2018,33393,8263.072,0,Diesel,0,Black,1,Manual,314,GPS,1,New,Yes,1
8751,7,Chrysler,82,Pacifica,11,2021,118500,16464.456,3,Hybrid,5,Orange,1,Manual,262,"Bluetooth, Remote Start",0,Like New,Yes,1
8752,13,Jaguar,60,I-Pace,11,2021,128663,8367.496,3,Hybrid,9,Yellow,1,Manual,387,"GPS, Heated Seats, Remote Start, Sunroof",0,Like New,Yes,1
8753,23,Porsche,104,Taycan,8,2018,94559,11139.808,3,Hybrid,5,Orange,0,Automatic,110,"Backup Camera, Remote Start, Bluetooth, Sunroof",0,Like New,Yes,1
8754,11,Honda,13,Accord,0,2010,129015,27072.152,0,Diesel,9,Yellow,1,Manual,561,"Heated Seats, Leather Seats, GPS",0,Like New,Yes,1
8755,7,Chrysler,38,Dodge Durango,10,2020,129462,10393.08,3,Hybrid,7,Silver,1,Manual,967,"Sunroof, Backup Camera, Remote Start, GPS",2,Used,Yes,1
8756,26,Tesla,76,Model X,0,2010,147124,26723.32,0,Diesel,8,White,1,Manual,628,Leather Seats,1,New,Yes,1
8757,2,BMW,0,3 Series,3,2013,118759,35314.32,2,Gasoline,6,Red,1,Manual,576,"Heated Seats, Remote Start",2,Used,Yes,1
8758,6,Chevy,41,Equinox,0,2010,45091,19884.208,2,Gasoline,2,Brown,1,Manual,341,"GPS, Bluetooth",1,New,Yes,1
8759,13,Jaguar,119,XJ,11,2021,99662,32817.336,2,Gasoline,5,Orange,0,Automatic,1001,"Sunroof, GPS, Backup Camera, Remote Start",0,Like New,Yes,1
8760,28,Volkswagen,105,Tiguan,7,2017,147112,35398.96,0,Diesel,4,Green,0,Automatic,860,"Remote Start, GPS, Sunroof",1,New,Yes,1
8761,22,Nissan,94,Rogue,5,2015,60737,30429.58,1,Electric,7,Silver,0,Automatic,917,"Remote Start, Sunroof",0,Like New,No,0
8762,22,Nissan,14,Altima,5,2015,121882,9435.256,2,Gasoline,8,White,0,Automatic,134,"Backup Camera, Sunroof, Bluetooth, Heated Seats",0,Like New,Yes,1
8763,18,Mazda,73,Mazda6,2,2012,73305,40134.12,0,Diesel,3,Gray,1,Manual,944,"Sunroof, Backup Camera",0,Like New,No,0
8764,25,Subaru,51,Forester,1,2011,5479,7998.992,0,Diesel,3,Gray,0,Automatic,158,"Bluetooth, Backup Camera",0,Like New,Yes,1
8765,14,Kia,52,Forte,9,2019,44763,18543.224,1,Electric,4,Green,1,Manual,787,"Remote Start, Backup Camera",0,Like New,Yes,1
8766,13,Jaguar,117,XE,3,2013,31876,7850.53,2,Gasoline,1,Blue,1,Manual,972,"Sunroof, Bluetooth, Backup Camera, GPS",2,Used,No,0
8767,16,Land Rover,43,Evoque,7,2017,14753,21714.36,2,Gasoline,6,Red,1,Manual,388,"GPS, Heated Seats, Sunroof",0,Like New,Yes,1
8768,22,Nissan,70,Maxima,12,2022,81619,23285.08,3,Hybrid,2,Brown,0,Automatic,715,"Leather Seats, Heated Seats, Bluetooth, GPS",2,Used,Yes,1
8769,18,Mazda,73,Mazda6,7,2017,104449,10641.08,3,Hybrid,9,Yellow,0,Automatic,323,"GPS, Backup Camera, Heated Seats, Leather Seats",1,New,Yes,1
8770,2,BMW,0,3 Series,7,2017,76933,7862.24,1,Electric,1,Blue,0,Automatic,339,"GPS, Backup Camera, Sunroof, Leather Seats",2,Used,Yes,1
8771,11,Honda,87,Pilot,10,2020,134721,23513.28,3,Hybrid,6,Red,0,Automatic,786,Remote Start,1,New,Yes,1
8772,18,Mazda,73,Mazda6,12,2022,117466,5215.408,2,Gasoline,7,Silver,0,Automatic,184,"Bluetooth, GPS",0,Like New,Yes,1
8773,9,Fiat,4,500,3,2013,136521,10133.608,1,Electric,5,Orange,1,Manual,314,GPS,1,New,Yes,1
8774,1,Audi,89,Q5,2,2012,29943,35969.288,1,Electric,7,Silver,1,Manual,917,"Remote Start, Sunroof",2,Used,Yes,1
8775,9,Fiat,4,500,11,2021,128562,5941.664,3,Hybrid,0,Black,1,Manual,733,"Leather Seats, Remote Start",0,Like New,Yes,1
8776,13,Jaguar,117,XE,3,2013,12052,25607.352,2,Gasoline,5,Orange,0,Automatic,786,Remote Start,2,Used,Yes,1
8777,27,Toyota,23,Camry,5,2015,91813,15534.92,2,Gasoline,2,Brown,1,Manual,471,Heated Seats,2,Used,Yes,1
8778,20,Mercedes,9,A-Class,2,2012,37058,27348.608,1,Electric,6,Red,0,Automatic,1017,"Sunroof, GPS, Remote Start",2,Used,Yes,1
8779,28,Volkswagen,62,Jetta,9,2019,68078,35710.192,3,Hybrid,7,Silver,1,Manual,195,"Bluetooth, GPS, Leather Seats",1,New,Yes,1
8780,23,Porsche,83,Panamera,1,2011,54165,18061.272,3,Hybrid,0,Black,1,Manual,628,Leather Seats,2,Used,Yes,1
8781,22,Nissan,14,Altima,3,2013,13206,24612.83,0,Diesel,4,Green,0,Automatic,563,"Heated Seats, Leather Seats, GPS, Bluetooth",2,Used,No,0
8782,22,Nissan,97,Sentra,1,2011,102172,21748.46,3,Hybrid,1,Blue,1,Manual,1074,"Sunroof, Remote Start",2,Used,No,0
8783,10,Ford,42,Escape,5,2015,70428,22001.272,2,Gasoline,7,Silver,0,Automatic,320,"GPS, Backup Camera, Bluetooth, Sunroof",2,Used,Yes,1
8784,28,Volkswagen,105,Tiguan,1,2011,50901,19766.376,2,Gasoline,7,Silver,0,Automatic,330,"GPS, Backup Camera, Leather Seats, Sunroof",2,Used,Yes,1
8785,1,Audi,89,Q5,3,2013,15839,34218.384,3,Hybrid,4,Green,1,Manual,53,"Backup Camera, Heated Seats",1,New,Yes,1
8786,10,Ford,78,Mustang,10,2020,124795,12244.47,0,Diesel,0,Black,0,Automatic,254,"Bluetooth, Leather Seats, Remote Start, GPS",1,New,No,0
8787,5,Chevrolet,69,Malibu,2,2012,116761,19922.576,0,Diesel,2,Brown,0,Automatic,628,Leather Seats,2,Used,Yes,1
8788,1,Audi,89,Q5,2,2012,78585,18222.472,3,Hybrid,3,Gray,1,Manual,470,"GPS, Sunroof, Remote Start, Leather Seats",2,Used,Yes,1
8789,12,Hyundai,96,Santa Fe,9,2019,113777,18592.8,1,Electric,3,Gray,1,Manual,530,"Heated Seats, GPS, Bluetooth",1,New,Yes,1
8790,1,Audi,89,Q5,9,2019,45919,20606.128,1,Electric,4,Green,1,Manual,0,Backup Camera,0,Like New,Yes,1
8791,9,Fiat,84,Panda,8,2018,124999,28034.496,2,Gasoline,0,Black,0,Automatic,943,Sunroof,1,New,Yes,1
8792,13,Jaguar,60,I-Pace,11,2021,109137,17404.82,0,Diesel,1,Blue,1,Manual,498,"Heated Seats, Bluetooth",2,Used,No,0
8793,18,Mazda,21,CX-9,8,2018,128952,36555.152,3,Hybrid,0,Black,1,Manual,705,"Leather Seats, GPS, Sunroof, Heated Seats",1,New,Yes,1
8794,12,Hyundai,96,Santa Fe,4,2014,38063,19123.032,3,Hybrid,2,Brown,0,Automatic,571,"Heated Seats, Leather Seats, Sunroof",0,Like New,Yes,1
8795,2,BMW,0,3 Series,5,2015,26379,10983.064,2,Gasoline,6,Red,0,Automatic,943,Sunroof,0,Like New,Yes,1
8796,26,Tesla,76,Model X,1,2011,92691,16383.08,2,Gasoline,8,White,0,Automatic,787,"Remote Start, Backup Camera",0,Like New,Yes,1
8797,25,Subaru,61,Impreza,2,2012,146661,25523.464,2,Gasoline,4,Green,1,Manual,786,Remote Start,1,New,Yes,1
8798,12,Hyundai,40,Elantra,7,2017,73283,8970.37,1,Electric,6,Red,1,Manual,237,"Bluetooth, Leather Seats, Backup Camera",1,New,No,0
8799,23,Porsche,68,Macan,11,2021,136757,9055.216,0,Diesel,6,Red,1,Manual,943,Sunroof,2,Used,Yes,1
8800,2,BMW,0,3 Series,3,2013,36808,37412.408,0,Diesel,0,Black,0,Automatic,787,"Remote Start, Backup Camera",0,Like New,Yes,1
8801,10,Ford,42,Escape,9,2019,25362,15680.76,1,Electric,2,Brown,1,Manual,283,"Bluetooth, Remote Start, Sunroof",1,New,Yes,1
8802,10,Ford,50,Focus,5,2015,143732,39937.912,0,Diesel,7,Silver,0,Automatic,425,"GPS, Remote Start, Bluetooth",0,Like New,Yes,1
8803,14,Kia,101,Soul,1,2011,104470,47222.53,3,Hybrid,3,Gray,1,Manual,707,"Leather Seats, Heated Seats",1,New,No,0
8804,28,Volkswagen,16,Beetle,2,2012,69857,38453.048,0,Diesel,7,Silver,0,Automatic,786,Remote Start,2,Used,Yes,1
8805,27,Toyota,58,Highlander,6,2016,61001,23437.95,3,Hybrid,0,Black,1,Manual,748,"Leather Seats, Remote Start, GPS, Sunroof",0,Like New,No,0
8806,23,Porsche,83,Panamera,1,2011,99712,5913.16,2,Gasoline,4,Green,0,Automatic,707,"Leather Seats, Heated Seats",0,Like New,No,0
8807,12,Hyundai,108,Tucson,3,2013,139941,12050.696,2,Gasoline,7,Silver,0,Automatic,601,"Heated Seats, Remote Start, Sunroof, Leather Seats",1,New,Yes,1
8808,1,Audi,89,Q5,0,2010,71736,13218.33,0,Diesel,5,Orange,1,Manual,293,"Bluetooth, Sunroof, Backup Camera, Remote Start",0,Like New,No,0
8809,25,Subaru,65,Legacy,6,2016,40704,16889.032,0,Diesel,0,Black,0,Automatic,157,Bluetooth,1,New,Yes,1
8810,2,BMW,114,X3,2,2012,79698,35680.12,0,Diesel,9,Yellow,0,Automatic,629,"Leather Seats, Backup Camera",2,Used,Yes,1
8811,1,Audi,90,Q7,0,2010,75907,18096.248,2,Gasoline,8,White,1,Manual,681,"Leather Seats, GPS",2,Used,Yes,1
8812,22,Nissan,64,Leaf,9,2019,101554,7469.36,3,Hybrid,9,Yellow,1,Manual,1033,"Sunroof, Heated Seats, GPS",2,Used,Yes,1
8813,11,Honda,13,Accord,1,2011,109166,9668.096,0,Diesel,8,White,0,Automatic,158,"Bluetooth, Backup Camera",1,New,Yes,1
8814,14,Kia,100,Sorento,12,2022,17727,43848.5,2,Gasoline,0,Black,1,Manual,451,"GPS, Sunroof, Bluetooth",2,Used,No,0
8815,6,Chevy,22,Camaro,8,2018,101394,25762.6,3,Hybrid,1,Blue,1,Manual,504,"Heated Seats, Bluetooth, GPS",2,Used,Yes,1
8816,25,Subaru,30,Crosstrek,11,2021,39803,25243.024,2,Gasoline,1,Blue,1,Manual,288,"Bluetooth, Sunroof",1,New,Yes,1
8817,5,Chevrolet,41,Equinox,5,2015,122690,32736.784,0,Diesel,1,Blue,1,Manual,157,Bluetooth,0,Like New,Yes,1
8818,12,Hyundai,99,Sonata,0,2010,71763,30564.152,2,Gasoline,2,Brown,1,Manual,1085,"Sunroof, Remote Start, GPS",2,Used,Yes,1
8819,1,Audi,11,A4,10,2020,7358,38849.576,1,Electric,8,White,0,Automatic,502,"Heated Seats, Bluetooth, Backup Camera, Remote Start",2,Used,Yes,1
8820,27,Toyota,29,Corolla,11,2021,22276,32391.304,3,Hybrid,0,Black,1,Manual,842,"Remote Start, GPS, Backup Camera, Heated Seats",2,Used,Yes,1
8821,5,Chevrolet,69,Malibu,6,2016,101490,9288.68,1,Electric,2,Brown,1,Manual,1018,"Sunroof, GPS, Remote Start, Backup Camera",1,New,Yes,1
8822,28,Volkswagen,62,Jetta,11,2021,74601,22680.68,0,Diesel,0,Black,1,Manual,571,"Heated Seats, Leather Seats, Sunroof",0,Like New,Yes,1
8823,10,Ford,78,Mustang,4,2014,71220,25920.912,2,Gasoline,1,Blue,0,Automatic,299,"Bluetooth, Sunroof, Heated Seats",1,New,Yes,1
8824,9,Fiat,84,Panda,11,2021,119320,39187.952,2,Gasoline,3,Gray,1,Manual,471,Heated Seats,2,Used,Yes,1
8825,28,Volkswagen,105,Tiguan,12,2022,5273,9554.76,0,Diesel,6,Red,1,Manual,20,"Backup Camera, Bluetooth, Remote Start, Leather Seats",1,New,Yes,1
8826,11,Honda,13,Accord,0,2010,127189,27015.704,3,Hybrid,9,Yellow,1,Manual,471,Heated Seats,2,Used,Yes,1
8827,11,Honda,19,CR-V,7,2017,14136,33700.032,3,Hybrid,7,Silver,0,Automatic,215,"Bluetooth, Heated Seats, Backup Camera, Sunroof",2,Used,Yes,1
8828,20,Mercedes,95,S-Class,7,2017,142623,16192.584,0,Diesel,2,Brown,0,Automatic,813,"Remote Start, Bluetooth",0,Like New,Yes,1
8829,6,Chevy,22,Camaro,9,2019,114993,18779.984,1,Electric,8,White,0,Automatic,733,"Leather Seats, Remote Start",1,New,Yes,1
8830,12,Hyundai,96,Santa Fe,3,2013,19879,26361.424,1,Electric,7,Silver,1,Manual,894,"Remote Start, Leather Seats, Backup Camera, GPS",2,Used,Yes,1
8831,18,Mazda,72,Mazda3,7,2017,65393,11372.552,2,Gasoline,0,Black,0,Automatic,577,"Heated Seats, Remote Start, Backup Camera",1,New,Yes,1
8832,11,Honda,13,Accord,6,2016,149882,22790.776,0,Diesel,0,Black,0,Automatic,550,"Heated Seats, Leather Seats",2,Used,Yes,1
8833,27,Toyota,58,Highlander,4,2014,13415,22563.008,0,Diesel,3,Gray,1,Manual,152,"Backup Camera, Sunroof, Remote Start",0,Like New,Yes,1
8834,9,Fiat,37,Doblo,8,2018,64090,48406.76,0,Diesel,2,Brown,0,Automatic,471,Heated Seats,0,Like New,No,0
8835,20,Mercedes,54,GLC,8,2018,31832,32341.832,1,Electric,5,Orange,1,Manual,210,"Bluetooth, Heated Seats",0,Like New,Yes,1
8836,5,Chevrolet,41,Equinox,12,2022,61322,23177.672,0,Diesel,4,Green,1,Manual,944,"Sunroof, Backup Camera",1,New,Yes,1
8837,27,Toyota,58,Highlander,11,2021,49300,17644.448,1,Electric,6,Red,1,Manual,446,"GPS, Sunroof, Backup Camera",0,Like New,Yes,1
8838,22,Nissan,94,Rogue,12,2022,123932,27685.112,2,Gasoline,3,Gray,1,Manual,1033,"Sunroof, Heated Seats, GPS",2,Used,Yes,1
8839,25,Subaru,61,Impreza,6,2016,68834,10259.696,2,Gasoline,1,Blue,1,Manual,839,"Remote Start, GPS",0,Like New,Yes,1
8840,9,Fiat,4,500,12,2022,77885,21701.576,2,Gasoline,5,Orange,0,Automatic,524,"Heated Seats, GPS",0,Like New,Yes,1
8841,9,Fiat,5,500X,2,2012,125368,6919.224,0,Diesel,3,Gray,1,Manual,707,"Leather Seats, Heated Seats",1,New,Yes,1
8842,26,Tesla,76,Model X,10,2020,49465,20118.24,2,Gasoline,4,Green,0,Automatic,681,"Leather Seats, GPS",1,New,Yes,1
8843,27,Toyota,58,Highlander,5,2015,109697,12425.864,2,Gasoline,8,White,0,Automatic,0,Backup Camera,2,Used,Yes,1
8844,7,Chrysler,25,Charger,9,2019,6185,6557.528,1,Electric,2,Brown,1,Manual,943,Sunroof,2,Used,Yes,1
8845,11,Honda,19,CR-V,2,2012,28493,22265.608,3,Hybrid,1,Blue,1,Manual,628,Leather Seats,1,New,Yes,1
8846,13,Jaguar,119,XJ,12,2022,14622,12962.656,1,Electric,0,Black,1,Manual,1045,"Sunroof, Heated Seats, Remote Start, Bluetooth",1,New,Yes,1
8847,7,Chrysler,1,300,7,2017,126846,4045.256,0,Diesel,8,White,0,Automatic,707,"Leather Seats, Heated Seats",0,Like New,Yes,1
8848,26,Tesla,77,Model Y,3,2013,22402,10324.592,3,Hybrid,4,Green,0,Automatic,783,"Leather Seats, Sunroof, Remote Start, GPS",0,Like New,Yes,1
8849,10,Ford,78,Mustang,8,2018,37636,27625.064,1,Electric,3,Gray,1,Manual,509,"Heated Seats, Bluetooth, Leather Seats",2,Used,Yes,1
8850,20,Mercedes,9,A-Class,10,2020,117621,36065.528,3,Hybrid,5,Orange,0,Automatic,628,Leather Seats,1,New,Yes,1
8851,14,Kia,79,Optima,6,2016,103295,32884.312,3,Hybrid,7,Silver,0,Automatic,840,"Remote Start, GPS, Backup Camera",0,Like New,Yes,1
8852,11,Honda,13,Accord,0,2010,35757,39889.39,0,Diesel,9,Yellow,0,Automatic,786,Remote Start,2,Used,No,0
8853,10,Ford,78,Mustang,1,2011,80699,9340.976,1,Electric,9,Yellow,1,Manual,374,"GPS, Heated Seats, Bluetooth, Backup Camera",1,New,Yes,1
8854,6,Chevy,69,Malibu,5,2015,51539,13266.264,1,Electric,4,Green,0,Automatic,0,Backup Camera,1,New,Yes,1
8855,20,Mercedes,18,C-Class,4,2014,143067,37451.368,2,Gasoline,1,Blue,0,Automatic,0,Backup Camera,0,Like New,Yes,1
8856,28,Volkswagen,105,Tiguan,4,2014,68511,39675.944,2,Gasoline,5,Orange,1,Manual,923,"Remote Start, Sunroof, Bluetooth",0,Like New,Yes,1
8857,7,Chrysler,25,Charger,6,2016,123265,7995.488,0,Diesel,8,White,0,Automatic,786,Remote Start,2,Used,Yes,1
8858,14,Kia,101,Soul,1,2011,139797,32765.864,1,Electric,8,White,1,Manual,786,Remote Start,1,New,Yes,1
8859,14,Kia,102,Sportage,8,2018,147291,39998.44,0,Diesel,5,Orange,1,Manual,786,Remote Start,1,New,Yes,1
8860,25,Subaru,61,Impreza,12,2022,107735,27801.464,3,Hybrid,4,Green,1,Manual,27,"Backup Camera, GPS",2,Used,Yes,1
8861,2,BMW,115,X5,6,2016,111618,5684.82,2,Gasoline,5,Orange,0,Automatic,0,Backup Camera,0,Like New,No,0
8862,20,Mercedes,39,E-Class,5,2015,23207,14216.04,2,Gasoline,8,White,0,Automatic,252,"Bluetooth, Leather Seats, Remote Start",2,Used,Yes,1
8863,26,Tesla,74,Model 3,0,2010,125044,7723.4,2,Gasoline,3,Gray,0,Automatic,471,Heated Seats,1,New,No,0
8864,7,Chrysler,113,Voyager,2,2012,139540,7612.784,2,Gasoline,4,Green,0,Automatic,1048,"Sunroof, Leather Seats",1,New,Yes,1
8865,10,Ford,78,Mustang,3,2013,71139,31866.848,0,Diesel,4,Green,0,Automatic,472,"Heated Seats, Backup Camera",2,Used,Yes,1
8866,28,Volkswagen,16,Beetle,1,2011,30504,27721.056,0,Diesel,2,Brown,1,Manual,786,Remote Start,0,Like New,Yes,1
8867,23,Porsche,24,Cayenne,0,2010,93597,7919.288,1,Electric,5,Orange,1,Manual,471,Heated Seats,1,New,Yes,1
