ID,Car MakeID,Car ModelID,YearID,Mileage,Price,Fuel TypeID,ColorID,TransmissionID,Options/FeaturesID,ConditionID,AccidentID
15104,22,94,10,68206,31168.31,2,9,1,514,0,1
15105,11,48,5,22342,35321.09,0,7,0,996,1,1
15106,28,62,2,126991,22049.90,3,8,1,943,2,1
15107,9,5,8,71433,5379.09,2,3,0,289,2,1
15108,11,27,2,56589,11197.68,3,0,1,471,1,1
15109,27,103,10,26781,22177.69,0,2,0,739,2,1
15110,2,115,5,121079,5447.42,0,1,0,655,2,1
15111,9,84,12,122026,38828.72,0,4,1,472,1,1
15112,9,5,7,62812,22276.64,1,0,0,813,1,1
15113,6,22,9,29487,22258.54,0,1,0,903,2,1
15114,13,117,1,79584,15180.12,2,8,0,227,1,1
15115,18,72,10,129830,46118.90,3,9,1,786,1,0
15116,14,100,6,63038,34318.11,2,7,0,713,0,0
15117,9,37,11,13478,19242.78,3,8,0,461,1,1
15118,25,65,2,129689,6536.14,1,2,0,1074,2,1
15119,1,89,7,143130,16911.07,0,0,0,289,1,0
15120,14,79,10,34990,18793.85,1,0,0,195,2,1
15121,7,1,2,37290,29454.08,0,2,1,0,1,0
15122,13,117,9,77929,24801.67,2,4,1,0,2,1
15123,1,12,12,142375,38384.11,1,6,0,628,0,1
15124,12,96,4,6719,7508.10,3,7,0,786,0,1
15125,16,35,1,35430,12836.38,1,4,1,786,2,1
15126,6,98,9,127934,25080.98,1,9,1,314,1,1
15127,16,93,4,143930,36776.66,2,9,1,733,1,1
15128,10,44,3,55093,31671.40,2,0,1,628,0,0
15129,26,76,11,6318,24562.40,3,0,1,249,1,1
15130,10,50,12,118913,32363.67,0,0,0,27,2,1
15131,13,46,7,132870,16664.17,3,4,1,787,1,0
15132,11,19,6,95190,20512.50,0,1,1,405,0,0
15133,13,117,11,125114,14516.93,0,7,1,48,0,1
15134,14,100,12,52681,5741.71,3,6,0,300,0,1
15135,7,1,1,74567,46670.48,3,0,1,928,1,0
15136,27,23,2,109382,25121.10,1,1,1,524,0,1
15137,12,40,0,87293,17498.89,0,1,0,289,2,1
15138,22,97,3,50086,36901.34,3,6,0,697,1,1
15139,9,5,12,20335,26723.07,1,4,1,576,0,1
15140,26,74,3,144829,27184.22,0,9,0,1076,0,1
15141,5,41,5,135545,42399.45,0,0,1,294,0,0
15142,26,76,6,123928,31899.61,0,8,0,628,0,1
15143,26,77,3,70077,16298.46,2,1,0,1029,1,1
15144,13,119,8,29073,32388.07,3,6,1,453,0,1
15145,27,29,1,76810,21190.44,0,5,0,1,2,0
15146,14,101,3,41252,13357.41,3,8,1,121,0,0
15147,6,22,3,149883,12580.81,3,8,1,112,2,1
15148,16,36,8,120552,24796.53,2,4,0,231,0,1
15149,22,14,2,13168,4190.40,3,7,1,574,1,1
15150,18,20,10,6245,28524.04,0,0,1,878,0,1
15151,12,63,11,5430,11155.84,3,6,1,316,2,1
15152,20,9,4,36648,5490.42,2,1,1,105,2,1
15153,26,77,6,119906,8544.83,2,7,1,471,2,1
15154,25,61,4,96490,30706.21,0,5,1,937,2,1
15155,22,14,9,145821,39406.71,1,2,0,1054,1,0
15156,28,105,0,97704,10776.69,1,0,0,0,2,1
15157,25,80,3,10822,15056.77,3,3,1,976,0,1
15158,23,104,4,63493,26825.02,1,6,0,70,0,1
15159,6,107,11,92606,9516.54,0,5,1,258,0,1
15160,2,114,1,144567,8597.01,2,4,1,471,1,1
15161,22,64,2,111055,37055.75,3,4,0,309,0,0
15162,25,80,9,135342,11223.20,2,4,0,19,0,1
15163,12,96,8,143727,27576.32,1,6,0,628,2,1
15164,14,52,9,110688,37568.95,3,5,1,471,2,1
15165,6,98,5,40228,33331.33,1,0,0,283,1,1
15166,9,4,0,66334,26007.94,3,2,1,314,0,1
15167,10,50,2,49877,22111.66,1,0,1,483,0,1
15168,23,68,5,70728,32343.96,3,1,1,153,2,0
15169,6,22,6,10292,5770.69,2,2,0,247,1,1
15170,2,116,6,80074,18381.19,1,4,0,409,1,1
15171,20,9,9,72974,14236.08,2,3,0,628,1,0
15172,2,3,2,103920,33623.18,3,6,0,872,2,1
15173,9,37,1,122778,31773.50,1,3,1,314,1,1
15174,27,29,5,47308,34132.91,0,3,1,81,2,1
15175,13,46,12,32560,36415.27,0,1,1,288,1,1
15176,26,76,4,33656,18183.64,3,6,1,315,2,1
15177,25,30,7,124697,16959.36,1,9,0,179,2,1
15178,23,104,11,39496,37808.98,0,8,0,90,1,1
15179,1,89,0,131183,7349.91,1,3,0,471,2,1
15180,13,118,1,129504,22952.05,0,7,1,803,2,1
15181,22,64,5,46284,24097.50,2,0,0,157,0,1
15182,27,58,2,27758,18716.74,2,5,0,341,2,1
15183,16,111,6,79860,38918.42,3,8,1,314,2,1
15184,18,67,1,118964,28137.50,1,4,0,519,1,1
15185,22,97,6,73513,5777.70,1,0,0,1048,2,1
15186,12,108,4,10498,9485.03,2,4,0,224,2,1
15187,28,105,1,69588,19458.39,0,1,1,628,0,1
15188,20,9,0,68472,29207.78,2,1,0,507,0,1
15189,28,62,0,29752,25493.35,1,8,0,1028,2,1
15190,2,114,7,32982,4311.56,2,7,0,152,0,1
15191,2,115,11,110522,19804.62,3,9,1,642,0,1
15192,23,104,5,137082,16386.69,0,1,1,733,0,1
15193,9,84,4,92536,11911.33,2,8,1,216,0,1
15194,12,40,9,55608,34153.06,3,9,1,681,1,1
15195,2,115,4,22496,23233.33,0,9,0,64,2,1
15196,26,76,2,103975,38522.30,0,7,1,944,1,1
15197,5,31,4,58587,15991.71,0,9,0,524,2,1
15198,16,35,12,119413,38722.41,1,6,0,299,0,0
15199,23,8,6,82362,35327.20,3,5,0,886,0,1
15200,22,14,4,99712,5310.90,3,6,0,865,1,1
15201,7,113,11,83906,31613.74,3,5,0,733,0,0
15202,16,111,7,116680,38083.31,0,2,0,674,1,1
15203,26,75,5,16174,13244.63,0,8,0,314,2,0
15204,13,46,6,72924,4173.83,2,8,0,27,1,1
15205,27,23,6,79289,29541.17,1,0,1,863,1,1
15206,12,40,10,92225,33050.93,3,6,1,12,1,1
15207,22,70,8,36718,7670.34,0,5,0,1080,1,1
15208,26,74,5,87223,21321.55,0,8,0,157,2,1
15209,16,43,0,104664,40900.92,3,0,1,231,1,0
15210,2,0,1,73067,30727.70,0,6,0,377,2,1
15211,9,37,0,31707,39624.30,3,8,1,786,1,1
15212,23,24,9,100358,37693.22,0,7,0,365,1,1
15213,1,12,8,45088,23132.75,3,9,1,472,1,1
15214,13,118,12,55482,23238.07,0,7,1,265,1,1
15215,28,57,3,22699,19222.04,0,0,0,362,2,1
15216,11,87,5,11284,8679.70,2,0,0,210,0,1
15217,25,30,7,73661,22056.35,1,3,1,174,0,0
15218,7,82,5,5207,8473.13,3,9,0,775,0,1
15219,27,58,0,20808,25535.29,3,9,0,628,0,1
15220,7,1,6,109874,23549.43,1,2,1,1022,2,1
15221,7,82,10,25853,20246.47,2,7,1,943,0,1
15222,20,9,10,51117,30966.98,3,0,1,430,2,1
15223,9,4,1,33558,9304.38,3,7,1,105,0,1
15224,11,19,4,61399,4952.91,2,8,0,786,0,1
15225,20,39,9,46910,23199.05,2,4,1,524,1,1
15226,20,18,2,98177,29631.90,1,1,0,157,1,1
15227,12,108,2,95473,22721.94,3,8,1,919,1,1
15228,2,0,12,41004,7672.10,2,2,0,32,1,1
15229,6,69,4,127967,24831.27,0,9,0,393,1,1
15230,11,13,9,124335,39564.22,0,6,0,185,1,1
15231,23,104,7,99906,36547.26,0,9,1,229,0,1
15232,25,61,12,87661,11146.76,1,6,1,314,0,1
15233,22,70,7,24231,7118.80,0,0,1,530,2,0
15234,25,30,12,34654,32350.38,0,0,0,943,1,1
15235,2,116,3,108872,20569.50,0,5,1,106,2,1
15236,13,117,9,61245,28101.28,1,6,0,53,1,1
15237,23,68,5,60874,39163.95,3,2,0,80,2,1
15238,11,48,2,148318,24308.86,3,8,1,314,2,1
15239,22,64,10,118888,16895.89,0,2,1,445,0,0
15240,26,75,0,43752,4010.42,2,6,1,1032,1,1
15241,13,119,9,48932,19336.62,1,5,0,866,0,1
15242,7,38,4,46836,20388.59,3,8,1,213,2,1
15243,1,89,10,76141,30482.37,1,5,1,314,2,1
15244,16,111,3,124644,38121.46,1,2,1,119,2,1
15245,28,62,5,141637,33720.12,3,3,0,576,2,1
15246,14,102,11,123731,11261.82,2,6,1,696,1,1
15247,28,62,12,148012,17516.63,1,0,1,472,0,1
15248,26,75,4,122680,33953.35,3,6,0,372,2,1
15249,28,62,6,81890,26881.93,2,6,1,917,2,1
15250,26,76,1,97082,25711.41,1,0,1,279,1,1
15251,27,103,11,26501,18414.61,1,5,1,870,2,1
15252,22,94,3,124896,35879.86,3,7,1,509,0,1
15253,23,8,12,54768,25755.38,3,1,0,471,1,1
15254,2,3,0,133854,27849.78,2,0,0,471,0,1
15255,5,31,1,99300,30441.69,1,4,1,628,2,0
15256,12,99,10,66053,37960.11,0,8,0,786,0,1
15257,28,105,0,118788,6522.90,3,0,0,1090,0,1
15258,18,20,2,26486,29079.50,0,1,0,960,2,1
15259,10,44,7,127122,17530.14,2,7,0,1092,2,1
15260,16,43,7,54750,39236.31,0,5,1,95,1,1
15261,25,30,12,124425,33284.45,0,1,1,236,0,1
15262,6,69,12,12597,8968.62,3,7,0,628,2,1
15263,26,75,11,97144,29111.03,3,0,0,960,0,1
15264,2,115,12,25625,28495.86,3,0,1,0,1,1
15265,27,29,7,99746,25547.93,0,1,1,666,2,1
15266,14,100,8,138395,30169.63,2,9,0,1,1,0
15267,2,115,1,17124,18738.22,1,6,0,472,0,1
15268,7,1,4,140475,21966.44,2,8,0,550,1,1
15269,9,106,1,30983,34806.39,3,4,1,1012,2,1
15270,26,77,1,100440,15455.08,2,8,0,1074,2,1
15271,23,8,7,111219,35502.36,0,2,0,733,1,1
15272,12,40,8,53323,20821.68,3,6,1,808,1,1
15273,13,60,8,110420,34291.82,1,5,0,315,0,1
15274,11,87,7,52329,22079.86,0,0,0,419,0,1
15275,5,98,8,133008,10167.72,0,7,0,786,0,1
15276,25,65,8,94336,32345.71,3,6,0,786,2,1
15277,10,45,6,64329,33029.56,3,5,1,435,1,1
15278,12,96,1,144490,6346.52,3,1,1,574,1,1
15279,5,107,7,62595,35072.40,2,8,0,1059,0,1
15280,28,105,5,7843,31639.75,2,2,0,333,2,1
15281,25,30,5,8171,14926.62,1,1,0,0,1,1
15282,7,38,0,119910,17056.56,3,5,1,602,2,1
15283,26,77,9,5729,14479.43,3,7,1,27,2,0
15284,25,30,3,29785,5205.13,2,4,1,839,1,1
15285,1,90,8,11140,25420.07,3,1,0,116,1,1
15286,14,102,5,20073,16339.39,0,9,0,157,2,1
15287,16,36,4,31212,26713.33,2,2,0,499,2,1
15288,10,50,8,37624,14729.82,1,3,1,53,1,1
15289,14,102,8,8411,14634.39,3,2,1,891,0,0
15290,7,82,5,50149,16733.47,3,3,0,3,0,1
15291,25,65,0,54616,13881.13,0,1,0,526,2,1
15292,14,100,0,70156,22697.20,3,4,1,1095,2,1
15293,13,119,9,34209,19961.23,2,8,1,524,2,1
15294,14,100,6,136462,37837.58,1,1,1,498,2,0
15295,28,62,4,72765,26073.32,1,0,0,587,0,1
15296,25,61,3,14571,7579.20,1,8,1,477,0,1
15297,23,104,5,124960,6791.37,0,1,0,854,0,1
15298,13,46,3,62086,39031.04,3,3,1,943,2,0
15299,2,114,3,64938,28274.89,2,8,0,273,0,1
15300,5,41,6,145835,25563.94,3,8,1,524,0,1
15301,12,99,7,22951,34034.79,1,0,0,876,1,0
15302,22,64,0,105539,5884.19,0,0,0,892,2,0
15303,6,98,6,18741,39791.93,3,2,0,1017,1,1
15304,9,4,8,32619,32194.89,0,8,1,125,1,1
15305,2,3,5,99568,23871.34,2,1,1,628,2,1
15306,27,58,0,60136,28696.45,2,5,0,498,1,1
15307,25,51,12,127369,31057.63,2,3,1,786,2,1
15308,11,19,2,40692,29923.54,1,4,1,205,1,1
15309,26,76,8,53178,4544.56,3,8,0,787,1,1
15310,20,9,9,123771,48139.08,0,7,1,786,1,0
15311,20,9,3,46946,5567.41,1,7,1,985,1,1
15312,6,98,5,108984,29400.78,2,6,0,48,0,1
15313,18,21,11,106903,26073.66,3,5,1,561,2,1
15314,14,100,12,85078,22497.69,0,9,0,717,1,1
15315,10,45,11,83608,10648.04,2,1,0,52,1,1
15316,22,64,3,18637,12853.16,1,0,0,157,2,1
15317,14,100,6,52506,19755.40,3,7,0,168,0,1
15318,6,41,12,57016,44287.69,1,5,1,1022,0,0
15319,20,54,0,92559,28495.18,1,3,1,204,2,1
15320,22,97,11,116164,28223.42,2,4,1,430,2,1
15321,9,84,8,31531,46323.40,0,2,1,627,2,0
15322,13,46,0,134895,14539.95,0,1,1,958,0,1
15323,6,69,9,118541,15816.31,0,8,1,331,0,1
15324,14,101,6,36080,24280.83,3,9,1,484,2,0
15325,5,107,2,135769,32299.82,1,1,1,150,2,1
15326,1,90,12,128802,4944.41,2,6,0,445,1,1
15327,12,99,3,109483,6954.09,1,1,1,445,1,1
15328,18,67,3,51471,5292.41,2,9,1,462,0,1
15329,27,103,10,23681,38909.59,2,4,0,813,0,1
15330,11,87,8,83789,6724.00,0,8,1,126,2,1
15331,1,89,9,122700,20124.90,2,5,1,628,0,1
15332,20,39,7,97165,9774.62,0,8,0,814,1,1
15333,16,111,5,65608,17174.36,1,8,0,1017,0,0
15334,9,4,5,85391,18572.46,2,7,1,833,2,1
15335,5,41,1,114889,24024.38,0,1,0,492,2,1
15336,12,96,9,76459,9239.73,1,3,1,628,0,0
15337,22,64,0,102590,38485.44,2,7,0,210,2,1
15338,1,12,11,67090,26737.07,3,7,1,943,2,1
15339,9,4,7,106704,9131.54,3,1,1,217,0,1
15340,18,73,9,24186,17651.51,1,1,1,943,0,1
15341,13,118,5,48299,32504.04,3,8,0,486,0,1
15342,25,65,8,144846,25693.52,2,8,1,314,1,1
15343,20,54,2,7380,30965.74,1,6,0,8,1,1
15344,18,21,11,26845,16300.89,0,4,1,157,1,1
15345,16,43,0,111995,21454.17,1,4,1,955,0,1
15346,1,11,9,104943,27170.80,3,9,1,786,0,1
15347,16,43,0,86211,15167.70,2,9,1,696,0,1
15348,7,113,7,53536,12292.26,2,0,1,371,2,0
15349,22,14,12,84674,7664.21,0,5,0,645,0,0
15350,18,21,5,99621,7247.82,3,9,1,27,1,0
15351,12,108,1,18614,7065.84,1,1,1,759,1,1
15352,16,93,5,135619,36123.01,0,4,0,628,2,1
15353,27,92,10,39941,37635.18,0,1,0,448,0,1
15354,7,82,4,69024,26195.22,1,4,0,798,2,1
15355,7,1,0,146653,39493.03,2,2,0,786,2,1
15356,18,20,11,135915,37229.55,0,5,1,31,0,1
15357,2,115,1,81524,38137.21,1,8,0,1044,0,1
15358,25,61,12,50978,46042.65,3,8,0,320,2,0
15359,1,90,5,76347,35312.36,2,8,1,64,0,1
15360,5,98,8,34820,11693.02,0,3,1,943,1,1
15361,10,44,2,143049,22881.03,3,8,0,367,0,1
15362,27,103,1,34945,29600.86,2,7,1,288,0,1
15363,11,48,1,12378,15146.83,3,0,1,14,2,1
15364,13,118,7,116733,9041.04,0,8,0,172,1,1
15365,10,50,10,91013,7876.83,1,5,1,368,1,1
15366,10,44,2,6741,21600.40,3,2,1,157,1,1
15367,23,8,2,79173,12308.94,1,2,1,314,1,1
15368,23,68,4,35671,33869.49,1,1,0,157,2,1
15369,28,62,3,25144,11723.70,2,4,1,921,1,1
15370,13,117,12,142513,7349.36,2,3,1,912,2,1
15371,12,40,12,60597,13468.97,2,6,0,628,2,1
15372,11,19,4,23295,7221.22,0,5,0,387,2,1
15373,18,73,3,24036,33534.68,2,2,0,54,2,1
15374,28,105,1,128646,33287.25,2,7,0,752,2,1
15375,18,20,11,96964,18342.18,0,7,1,540,1,0
15376,26,77,9,94794,37043.61,3,6,0,786,0,1
15377,14,52,9,81497,34199.05,0,3,0,681,2,1
15378,1,12,2,95856,10763.65,2,9,0,471,1,1
15379,6,22,10,38454,9746.34,0,7,0,184,1,0
15380,7,38,2,87520,13877.85,3,7,1,231,1,1
15381,27,92,8,103596,6017.35,2,6,1,338,2,1
15382,18,73,10,138943,7147.31,3,8,1,839,2,1
15383,1,90,11,35451,22210.03,1,8,1,733,2,1
15384,12,96,9,149707,21926.13,0,6,1,630,0,1
15385,1,89,5,83869,4279.46,2,4,1,1089,0,1
15386,25,61,10,30773,9712.76,3,8,1,471,0,1
15387,10,44,9,148202,40777.39,1,4,0,0,2,0
15388,9,106,7,60169,39376.10,3,7,0,0,1,1
15389,28,85,9,41725,26138.24,3,3,0,628,1,1
15390,2,115,11,96044,18240.46,0,9,1,943,2,1
15391,13,46,10,26754,23946.21,3,2,0,965,0,1
15392,22,94,10,28693,35300.65,3,5,1,367,0,1
15393,5,41,7,136621,37402.49,0,8,1,786,0,1
15394,28,105,3,12884,20491.96,0,3,1,525,1,0
15395,18,20,11,95959,24121.58,3,7,1,524,2,1
15396,20,18,3,12110,11541.23,1,6,1,786,0,1
15397,16,43,4,128864,10675.06,2,1,1,4,2,1
15398,22,70,9,64739,36746.26,3,1,0,478,1,1
15399,23,24,0,77127,11172.84,0,2,0,105,1,1
15400,26,74,10,124984,38093.07,1,4,0,280,2,1
15401,27,29,12,130266,25639.48,1,5,0,314,0,1
15402,14,79,1,18824,27640.59,1,6,0,699,2,1
15403,13,46,11,78847,34903.98,3,9,1,841,0,1
15404,11,48,8,100698,25252.04,1,5,1,824,0,1
15405,5,41,8,136145,32028.92,1,5,1,991,2,1
15406,22,14,9,104722,6096.86,3,1,1,519,2,1
15407,1,12,9,101653,14844.50,3,9,0,213,0,1
15408,12,108,12,12755,21251.89,0,5,0,0,1,1
15409,2,116,8,44964,37592.81,3,3,0,245,1,1
15410,16,36,10,31717,39056.94,0,2,0,471,0,1
15411,27,92,6,129790,26704.92,2,4,1,0,2,0
15412,9,106,6,55773,34344.31,0,0,0,131,1,1
15413,28,105,12,149407,9467.18,3,1,0,977,0,1
15414,7,113,10,37911,45399.28,2,7,1,655,0,0
15415,23,68,8,8850,28318.93,0,2,0,887,1,0
15416,22,97,2,127940,21970.84,3,1,1,189,0,1
15417,10,45,3,119220,17486.24,1,4,0,341,0,1
15418,27,92,2,90238,21265.72,1,7,1,944,0,0
15419,1,11,3,133160,17641.62,3,9,0,857,1,0
15420,20,54,8,31962,9924.41,1,5,0,628,1,1
15421,25,80,4,89927,26984.23,3,2,0,471,1,1
15422,23,68,8,122384,31426.98,1,2,1,917,0,1
15423,5,69,7,69871,20196.35,1,5,0,0,1,1
15424,10,42,8,145597,30691.17,2,5,0,891,2,1
15425,6,107,11,91825,21317.96,2,1,1,668,1,1
15426,18,72,11,141234,8600.78,2,0,1,707,0,1
15427,11,87,11,116787,28662.71,3,6,1,662,2,0
15428,5,107,0,61588,16700.18,2,8,1,518,2,0
15429,5,98,10,73509,33140.79,3,1,0,315,0,1
15430,11,13,9,19951,7945.04,2,5,0,772,1,1
15431,18,72,2,86939,11253.93,3,6,1,854,0,1
15432,23,8,3,114060,7698.18,2,1,0,214,2,1
15433,16,35,8,127461,6063.66,0,0,0,471,0,1
15434,5,107,0,67859,36255.34,1,0,1,196,2,1
15435,6,69,8,64724,49787.64,0,3,1,613,0,0
15436,2,115,1,125195,23109.38,0,3,0,793,0,1
15437,11,19,3,92347,14535.45,0,4,0,1,2,1
15438,18,73,9,102127,15906.78,2,4,1,1074,0,1
15439,18,20,4,12716,17090.88,3,5,0,471,2,1
15440,18,21,12,23044,11205.32,2,1,0,498,1,1
15441,12,40,4,108259,21294.79,0,1,0,504,2,1
15442,16,35,4,68573,35185.41,2,7,1,697,1,1
15443,26,75,8,140375,37309.24,3,6,0,100,2,1
15444,7,1,7,57010,5918.55,0,9,0,157,2,1
15445,27,92,10,67447,34943.78,0,7,0,759,0,1
15446,1,11,5,140433,37270.58,3,3,1,158,2,1
15447,13,119,6,58316,49471.20,3,0,0,739,1,0
15448,23,8,10,7759,7961.05,1,3,1,943,2,1
15449,1,10,4,59227,20983.37,2,5,1,576,0,0
15450,18,73,7,51965,35195.96,3,8,1,471,1,1
15451,16,35,8,131926,15923.28,3,5,1,542,2,1
15452,9,37,3,148664,9960.76,3,0,0,576,2,0
15453,5,41,8,63361,36502.53,3,6,0,867,0,1
15454,2,115,0,138304,6657.43,3,7,1,409,0,0
15455,26,74,4,136423,30092.99,0,5,1,118,1,1
15456,9,5,6,22627,27795.95,1,6,0,926,1,1
15457,22,70,0,132654,9300.41,2,3,0,178,2,1
15458,1,11,11,81368,7772.20,3,3,0,842,0,0
15459,6,98,3,69161,17346.97,1,9,0,53,2,1
15460,28,16,2,77560,35384.62,0,4,0,106,1,0
15461,12,96,7,49245,30746.74,2,7,1,106,1,1
15462,1,12,2,29188,36907.42,1,5,0,315,0,1
15463,23,104,6,70997,8774.55,3,6,0,919,1,1
15464,5,31,12,63124,13802.58,0,3,1,64,0,1
15465,27,103,4,91574,38345.51,2,3,1,971,1,1
15466,13,60,1,53795,33004.52,0,6,0,707,2,1
15467,13,118,0,61467,20569.91,0,6,1,972,1,1
15468,7,38,1,40728,11524.27,1,8,1,628,2,1
15469,13,119,11,141110,33805.69,1,0,1,628,2,1
15470,26,76,0,6390,14327.22,1,6,0,786,1,1
15471,5,107,11,30087,43629.73,0,5,0,0,0,0
15472,13,117,2,93269,17608.79,1,9,0,796,1,1
15473,27,92,12,7964,10986.78,3,8,1,839,2,1
15474,20,9,12,65468,15538.16,2,5,0,157,2,1
15475,2,0,4,115960,47817.80,2,1,0,206,1,0
15476,9,106,12,50446,38050.16,3,5,0,1022,1,1
15477,13,60,12,123316,23588.90,1,6,1,0,2,1
15478,12,99,4,12296,38322.92,1,8,1,374,2,1
15479,7,38,7,141154,25019.41,1,6,0,218,1,1
15480,14,52,11,148911,9640.50,0,0,1,471,0,0
15481,25,30,3,139908,28099.45,3,5,0,314,2,0
15482,6,98,0,48086,36277.66,2,2,1,655,2,1
15483,22,64,4,30377,32886.21,3,2,1,992,2,0
15484,9,4,11,136634,17118.26,2,1,0,829,2,1
15485,2,115,9,14031,20180.65,3,0,1,865,2,1
15486,12,63,7,16954,35109.50,1,6,0,1036,2,1
15487,2,116,9,46764,21093.77,0,6,1,329,2,1
15488,16,111,8,9778,19525.42,1,2,0,661,0,1
15489,20,39,12,34190,11389.40,3,1,0,867,2,1
15490,23,83,10,129221,23420.75,1,4,0,707,2,1
15491,9,4,1,90604,27230.50,3,2,0,862,0,1
15492,23,24,9,88501,25932.98,2,9,1,954,1,1
15493,26,76,9,65435,43102.92,2,0,1,917,1,0
15494,23,83,3,120914,19455.90,1,3,1,628,2,1
15495,22,64,11,147297,8541.22,0,4,0,388,2,1
15496,20,9,2,117944,36437.66,2,4,1,224,2,1
15497,13,119,4,17709,25650.38,3,5,1,628,0,1
15498,6,41,1,17929,36548.96,1,3,1,0,2,1
15499,1,12,0,82960,26590.58,2,5,1,707,1,1
15500,6,107,0,43350,19310.98,1,6,0,1055,2,1
15501,27,103,7,7027,11621.76,1,6,0,6,2,0
15502,5,98,4,33902,20299.86,1,0,1,690,2,1
15503,22,14,2,141533,38458.54,3,3,1,283,1,0
15504,27,92,5,75466,33792.50,1,9,0,262,2,1
15505,13,118,12,65798,24906.32,3,7,0,152,0,1
15506,26,76,7,145065,26594.06,1,8,1,158,0,1
15507,11,19,12,86966,15475.02,3,6,0,0,1,1
15508,13,46,2,38665,7992.86,0,7,1,157,1,1
15509,23,104,10,82251,17857.75,3,3,1,891,0,0
15510,7,25,11,80349,35745.56,1,9,1,576,2,1
15511,16,43,8,8385,6874.34,3,7,0,944,2,1
15512,28,62,9,53912,23511.16,1,3,1,669,2,1
15513,18,20,8,24681,45622.06,1,6,0,362,1,0
15514,20,54,1,100442,33197.86,0,0,0,635,0,1
15515,2,3,9,90318,34711.58,0,5,1,169,2,1
15516,12,96,9,146054,36073.97,0,7,0,813,2,1
15517,9,5,1,10696,15374.14,2,5,1,628,2,1
15518,11,19,12,9480,33049.11,3,4,1,723,0,0
15519,7,1,5,71415,15838.58,1,8,1,430,1,1
15520,10,45,6,94676,32437.61,0,8,0,91,2,1
15521,25,30,6,93451,21394.61,0,2,0,181,1,1
15522,14,52,8,149615,15102.16,3,4,0,69,1,1
15523,7,82,6,70965,35409.79,1,8,1,576,1,1
15524,1,89,11,128960,37128.58,2,2,0,164,0,1
15525,16,35,2,25626,36403.84,2,3,1,157,1,1
15526,7,25,8,15263,29157.06,1,3,0,471,1,1
15527,28,57,0,79809,25539.20,1,8,0,813,1,0
15528,5,31,8,116949,16113.62,1,1,1,640,1,1
15529,7,113,9,43664,21287.99,3,4,1,1096,2,0
15530,16,36,12,51421,45563.48,3,4,1,438,2,0
15531,11,19,4,46315,21501.24,2,8,0,711,0,1
15532,16,36,2,114280,32794.36,1,8,1,236,0,1
15533,27,92,10,148093,36899.75,2,3,0,970,2,1
15534,22,97,11,75152,16939.06,0,1,0,314,0,1
15535,26,74,1,57951,5005.18,3,2,0,106,1,1
15536,2,0,12,92091,36619.48,1,3,1,157,0,1
15537,12,108,3,79235,23270.77,0,7,1,786,1,1
15538,28,57,0,147562,36966.04,2,2,0,1080,2,1
15539,26,74,9,91525,21979.51,2,1,1,210,2,0
15540,20,39,11,109031,44041.16,2,3,1,184,1,0
15541,10,45,2,119707,27518.06,1,9,0,147,2,1
15542,23,8,11,81375,22410.74,3,0,1,917,1,1
15543,14,52,11,113920,14126.34,3,1,1,855,2,1
15544,13,119,12,59249,14098.82,1,0,0,159,2,1
15545,27,103,11,47589,24120.05,1,1,0,786,0,1
15546,2,115,4,38525,14839.63,3,3,0,498,0,1
15547,11,87,10,130785,26493.18,3,4,1,835,2,1
15548,9,4,6,23729,9717.06,2,3,1,211,2,1
15549,25,51,0,139299,33994.41,3,8,0,779,1,1
15550,12,108,7,100668,32500.38,1,9,1,142,0,1
15551,22,14,6,140128,23104.38,0,6,1,314,2,1
15552,5,107,4,17003,12879.09,2,2,0,943,0,1
15553,11,19,8,39528,20227.49,1,8,1,1045,0,0
15554,25,30,7,8666,21864.94,0,0,1,326,2,1
15555,23,8,10,55124,9010.17,1,4,1,1048,1,1
15556,1,12,3,91272,11275.06,3,3,1,865,2,1
15557,12,108,12,134436,6865.67,2,7,0,468,1,1
15558,13,119,0,134163,39881.85,0,4,0,655,0,0
15559,11,19,6,121577,37358.74,0,3,1,775,0,1
15560,9,5,12,89516,24426.38,3,5,1,226,2,1
15561,13,117,11,30705,24884.33,1,1,0,628,0,1
15562,16,43,5,101580,9650.28,0,3,1,925,2,0
15563,23,8,10,147622,38618.12,3,5,0,471,0,1
15564,18,72,6,110076,28316.98,2,5,1,288,2,1
15565,27,23,5,62334,13745.82,3,4,0,157,1,1
15566,18,73,3,20311,35068.80,1,4,0,801,1,0
15567,1,90,7,146526,29286.75,0,5,1,0,2,1
15568,13,117,8,140023,36606.44,3,1,1,1022,0,1
15569,1,12,8,107747,48574.76,0,2,1,524,1,0
15570,10,78,11,38104,22774.76,0,9,0,471,0,1
15571,13,46,9,121468,10669.34,1,6,1,314,0,1
15572,25,61,6,131918,33704.50,0,0,1,943,0,1
15573,26,76,4,112883,31722.26,3,1,1,897,1,1
15574,26,74,7,134946,18194.80,0,9,1,1005,0,0
15575,13,60,6,6522,10713.24,2,0,0,471,2,1
15576,20,39,1,102755,27727.48,1,7,0,314,2,1
15577,14,100,6,134382,22147.50,1,7,1,587,0,1
15578,18,20,2,49314,10379.61,3,6,1,960,2,1
15579,20,54,7,95193,33617.28,1,8,0,157,1,1
15580,13,60,11,20156,27469.38,2,6,0,1,2,1
15581,10,78,9,36116,12760.60,0,5,0,630,2,1
15582,28,16,8,127591,37493.46,2,6,0,0,0,0
